mov_id,fecha,mes,anio,cuenta_id,contraparte_id,categoria_id,instrumento_id,descripcion,monto,moneda,tasa_cambio
20241107-027,2024-11-07,11,2024,,,CAT_008,,Pago de viaje a Santiago,7560,CLP,
20241107-028,2024-11-07,11,2024,,,,INS_030,Pago de viaje a Santiago,-7560,CLP,
20241108-001,2024-11-08,11,2024,,,CAT_002,,Pago de 5ta cuota monitor,29650,CLP,
20241108-002,2024-11-08,11,2024,CTA_004,,,,Pago de 5ta cuota monitor,-29650,CLP,
20241108-003,2024-11-08,11,2024,CTA_004,,,,Pago de ChatGPT,4860,CLP,
20241108-004,2024-11-08,11,2024,,CTR_022,,,Pago de ChatGPT,-4860,CLP,
20241108-005,2024-11-08,11,2024,CTA_004,,,,Pago de ChatGPT,4854,CLP,
20241108-006,2024-11-08,11,2024,,CTR_013,,,Pago de ChatGPT,-4854,CLP,
20241111-001,2024-11-11,11,2024,CTA_004,,,,Pago de chatGPT,4860,CLP,
20241111-002,2024-11-11,11,2024,,CTR_017,,,Pago de chatGPT,-4860,CLP,
20241111-003,2024-11-11,11,2024,CTA_004,,,,Pago de Chat GPT,4860,CLP,
20241111-004,2024-11-11,11,2024,,CTR_007,,,Pago de Chat GPT,-4860,CLP,
20241107-029,2024-11-07,11,2024,,,CAT_003,,Compra de bisco chocolate,5000,CLP,
20241107-030,2024-11-07,11,2024,,CTR_025,,,Compra de bisco chocolate,-5000,CLP,
20241115-001,2024-11-15,11,2024,CTA_004,,,,Pago de streaming,14000,CLP,
20241115-002,2024-11-15,11,2024,,CTR_006,,,Pago de streaming,-14000,CLP,
20241111-005,2024-11-11,11,2024,,,,INS_005,Pago de Max,-9990,CLP,
20241111-006,2024-11-11,11,2024,,,,INS_016,Pago de Max,9990,CLP,
20241111-007,2024-11-11,11,2024,,,CAT_003,,Compra de Helado,1000,CLP,
20241111-008,2024-11-11,11,2024,,,,INS_005,Compra de Helado,-1000,CLP,
20241113-001,2024-11-13,11,2024,,,CAT_013,,Pago suscripción Canva,7900,CLP,
20241113-002,2024-11-13,11,2024,,,,INS_005,Pago suscripción Canva,-7900,CLP,
20241114-001,2024-11-14,11,2024,,,,INS_005,Pago entradas al Cine,-13200,CLP,
20241114-002,2024-11-14,11,2024,,,,INS_030,Pago entradas al Cine,13200,CLP,
20241114-003,2024-11-14,11,2024,,,CAT_013,,Compra de entradas al Cine,6600,CLP,
20241114-004,2024-11-14,11,2024,,,,INS_030,Compra de entradas al Cine,-6600,CLP,
20241114-005,2024-11-14,11,2024,,CTR_001,,,Pago de entradas al Cine,6600,CLP,
20241114-006,2024-11-14,11,2024,,,,INS_030,Pago de entradas al Cine,-6600,CLP,
20241114-007,2024-11-14,11,2024,,CTR_001,,,Compra de queso en Lider,9100,CLP,
20241114-008,2024-11-14,11,2024,,,,INS_005,Compra de queso en Lider,-9100,CLP,
20241115-003,2024-11-15,11,2024,,CTR_001,,,Compra de Sound Forge Padre,36845,CLP,
20241115-004,2024-11-15,11,2024,,,,INS_006,Compra de Sound Forge Padre,-36845,CLP,
20241118-001,2024-11-18,11,2024,,,CAT_002,,Perdida de ratro de dinero,12000,CLP,
20241118-002,2024-11-18,11,2024,CTA_014,,,,Perdida de ratro de dinero,-12000,CLP,
20241118-003,2024-11-18,11,2024,,,CAT_026,,Dinero dado por abuelita,-10000,CLP,
20241118-004,2024-11-18,11,2024,CTA_014,,,,Dinero dado por abuelita,10000,CLP,
20241118-005,2024-11-18,11,2024,,,CAT_026,,Dinero dado por abuelita,-13671,CLP,
20241118-006,2024-11-18,11,2024,,CTR_019,,,Dinero dado por abuelita,13671,CLP,
20241115-005,2024-11-15,11,2024,,,,INS_005,Pago de Youtube Premium,-9200,CLP,
20241115-006,2024-11-15,11,2024,,,,INS_016,Pago de Youtube Premium,9200,CLP,
20241121-001,2024-11-21,11,2024,,,CAT_026,,Reembolso CashRappi,-3378,CLP,
20241121-002,2024-11-21,11,2024,,,,INS_005,Reembolso CashRappi,3378,CLP,
20241123-001,2024-11-23,11,2024,,CTR_001,,,Compra de entradas al Cine,10500,CLP,
20241123-002,2024-11-23,11,2024,,,,INS_005,Compra de entradas al Cine,-10500,CLP,
20241123-003,2024-11-23,11,2024,,CTR_001,,,Pago de cuenta de Esval,73440,CLP,
20241123-004,2024-11-23,11,2024,,,,INS_005,Pago de cuenta de Esval,-73440,CLP,
20241123-005,2024-11-23,11,2024,,CTR_001,,,Compra de medicamentos,19880,CLP,
20241123-006,2024-11-23,11,2024,,,,INS_005,Compra de medicamentos,-19880,CLP,
20241124-001,2024-11-24,11,2024,,,CAT_013,,Pago de ChatGPT,19900,CLP,
20241124-002,2024-11-24,11,2024,,,,INS_006,Pago de ChatGPT,-19900,CLP,
20241124-003,2024-11-24,11,2024,,CTR_025,,,Compra de bebidas Mini-Empresa,36960,CLP,
20241124-004,2024-11-24,11,2024,,,,INS_005,Compra de bebidas Mini-Empresa,-36960,CLP,
20241125-001,2024-11-25,11,2024,,CTR_025,,,Compra de mercaderia Mini-Empresa Vainas y Manjar,39994,CLP,
20241125-002,2024-11-25,11,2024,,,,INS_005,Compra de mercaderia Mini-Empresa Vainas y Manjar,-39994,CLP,
20241125-003,2024-11-25,11,2024,,CTR_025,,,Compra de Cobertura de Chocolates Tostadito,19270,CLP,
20241125-004,2024-11-25,11,2024,,,,INS_005,Compra de Cobertura de Chocolates Tostadito,-19270,CLP,
20241125-005,2024-11-25,11,2024,,CTR_001,,,Compra de masa de pizza y choclo,5270,CLP,
20241125-006,2024-11-25,11,2024,,,,INS_005,Compra de masa de pizza y choclo,-5270,CLP,
20241125-007,2024-11-25,11,2024,,,,INS_005,Compra en ML,-26561,CLP,
20241125-008,2024-11-25,11,2024,,,,INS_030,Compra en ML,26561,CLP,
20241125-009,2024-11-25,11,2024,,CTR_025,,,Compra de manga de bolsas reposteria,4100,CLP,
20241125-010,2024-11-25,11,2024,,,,INS_030,Compra de manga de bolsas reposteria,-4100,CLP,
20241125-011,2024-11-25,11,2024,,CTR_001,,,Compra ed botella y Lector DVD,22461,CLP,
20241125-012,2024-11-25,11,2024,,,,INS_030,Compra ed botella y Lector DVD,-22461,CLP,
20241125-013,2024-11-25,11,2024,,,CAT_013,,Pago de Xbox Game Pass,7190,CLP,
20241125-014,2024-11-25,11,2024,,,,INS_005,Pago de Xbox Game Pass,-7190,CLP,
20241126-001,2024-11-26,11,2024,,,,INS_006,Pago de ChatGPT,-19900,CLP,
20241126-002,2024-11-26,11,2024,,,,INS_030,Pago de ChatGPT,19900,CLP,
20241126-003,2024-11-26,11,2024,,,CAT_013,,Pago de Leonardo AI,9552,CLP,
20241126-004,2024-11-26,11,2024,,,,INS_006,Pago de Leonardo AI,-9552,CLP,
20241126-005,2024-11-26,11,2024,,CTR_022,,,Cobro de ChatGPT,4975,CLP,
20241126-006,2024-11-26,11,2024,,,,INS_030,Cobro de ChatGPT,-4975,CLP,
20241126-007,2024-11-26,11,2024,,CTR_013,,,Cobro de ChatGPT,4975,CLP,
20241126-008,2024-11-26,11,2024,,,,INS_030,Cobro de ChatGPT,-4975,CLP,
20241126-009,2024-11-26,11,2024,,CTR_007,,,Cobro de ChatGPT,4975,CLP,
20241126-010,2024-11-26,11,2024,,,,INS_030,Cobro de ChatGPT,-4975,CLP,
20241126-011,2024-11-26,11,2024,,CTR_017,,,Cobro de ChatGPT,4975,CLP,
20241126-012,2024-11-26,11,2024,,,,INS_030,Cobro de ChatGPT,-4975,CLP,
20241118-007,2024-11-18,11,2024,CTA_004,,,,Prestamo de dinero para pago de Falabella,-13000,CLP,
20241118-008,2024-11-18,11,2024,,CTR_001,,,Prestamo de dinero para pago de Falabella,13000,CLP,
20241120-001,2024-11-20,11,2024,CTA_004,,,,Prestamo a Erik,-10000,CLP,
20241120-002,2024-11-20,11,2024,,CTR_002,,,Prestamo a Erik,10000,CLP,
20241125-015,2024-11-25,11,2024,CTA_014,,,,Pago de deuda,10000,CLP,
20241125-016,2024-11-25,11,2024,,CTR_002,,,Pago de deuda,-10000,CLP,
20241120-003,2024-11-20,11,2024,CTA_004,,,,Pago de deuda,13000,CLP,
20241120-004,2024-11-20,11,2024,,CTR_001,,,Pago de deuda,-13000,CLP,
20241125-017,2024-11-25,11,2024,CTA_004,,,,Intercambio de dinero,10000,CLP,
20241125-018,2024-11-25,11,2024,CTA_014,,,,Intercambio de dinero,-10000,CLP,
20241125-019,2024-11-25,11,2024,CTA_004,,,,Intercambio de dinero,10000,CLP,
20241125-020,2024-11-25,11,2024,CTA_014,,,,Intercambio de dinero,-10000,CLP,
20241125-021,2024-11-25,11,2024,CTA_004,,,,Dinero para pago de cuentas,147393,CLP,
20241125-022,2024-11-25,11,2024,,CTR_001,,,Dinero para pago de cuentas,-147393,CLP,
20241125-023,2024-11-25,11,2024,CTA_004,,,,Pago de Chilquinta,-73953,CLP,
20241125-024,2024-11-25,11,2024,,CTR_001,,,Pago de Chilquinta,73953,CLP,
20241125-025,2024-11-25,11,2024,CTA_004,,,,Dinero para pago de Medicamentos y Empanadas,30000,CLP,
20241125-026,2024-11-25,11,2024,,CTR_001,,,Dinero para pago de Medicamentos y Empanadas,-30000,CLP,
20241125-027,2024-11-25,11,2024,CTA_004,,,,Compra de Empanadas,-8400,CLP,
20241125-028,2024-11-25,11,2024,,CTR_001,,,Compra de Empanadas,8400,CLP,
20241126-013,2024-11-26,11,2024,CTA_004,,,,Compra de bebidas,-10680,CLP,
20241126-014,2024-11-26,11,2024,,CTR_025,,,Compra de bebidas,10680,CLP,
20241126-015,2024-11-26,11,2024,CTA_004,,,,Compra de bolsas,-1630,CLP,
20241126-016,2024-11-26,11,2024,,CTR_025,,,Compra de bolsas,1630,CLP,
20241127-001,2024-11-27,11,2024,CTA_004,,,,Pago de capital invertido,41512,CLP,
20241127-002,2024-11-27,11,2024,,,,INS_011,Pago de capital invertido,-41512,CLP,
20241127-003,2024-11-27,11,2024,,,CAT_026,,Dividendo Ganado,-16512,CLP,
20241127-004,2024-11-27,11,2024,,,,INS_011,Dividendo Ganado,16512,CLP,
20241123-007,2024-11-23,11,2024,,,CAT_002,,Donación en Mall,1000,CLP,
20241123-008,2024-11-23,11,2024,CTA_014,,,,Donación en Mall,-1000,CLP,
20241116-001,2024-11-16,11,2024,,CTR_001,,,Compra de casa y reja navideña,25960,CLP,
20241116-002,2024-11-16,11,2024,,,,INS_002,Compra de casa y reja navideña,-25960,CLP,
20241116-003,2024-11-16,11,2024,,,CAT_019,,Pago de intereses,3088,CLP,
20241116-004,2024-11-16,11,2024,,,,INS_002,Pago de intereses,-3088,CLP,
20241106-015,2024-11-06,11,2024,,CTR_003,,,Cobro de Spotifty,1500,CLP,
20241106-016,2024-11-06,11,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20241106-017,2024-11-06,11,2024,,CTR_005,,,Cobro de Spotifty,1500,CLP,
20241106-018,2024-11-06,11,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20241106-019,2024-11-06,11,2024,,CTR_012,,,Cobro de Spotifty,1500,CLP,
20241106-020,2024-11-06,11,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20241106-021,2024-11-06,11,2024,,CTR_021,,,Cobro de Spotifty,1500,CLP,
20241106-022,2024-11-06,11,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20241116-005,2024-11-16,11,2024,,CTR_003,,,Cobro de Youtube Premium,2500,CLP,
20241116-006,2024-11-16,11,2024,,,,INS_016,Cobro de Youtube Premium,-2500,CLP,
20241116-007,2024-11-16,11,2024,,CTR_004,,,Cobro de Youtube Premium,2500,CLP,
20241116-008,2024-11-16,11,2024,,,,INS_016,Cobro de Youtube Premium,-2500,CLP,
20241116-009,2024-11-16,11,2024,,CTR_001,,,Cobro de Youtube Premium,7500,CLP,
20241116-010,2024-11-16,11,2024,,,,INS_016,Cobro de Youtube Premium,-7500,CLP,
20241124-005,2024-11-24,11,2024,,CTR_006,,,Cobro de Pack 5x5,7000,CLP,
20241124-006,2024-11-24,11,2024,,,,INS_016,Cobro de Pack 5x6,-7000,CLP,
20241124-007,2024-11-24,11,2024,,CTR_004,,,Cobro de Pack 5x5,7000,CLP,
20241124-008,2024-11-24,11,2024,,,,INS_016,Cobro de Pack 5x6,-7000,CLP,
20241124-009,2024-11-24,11,2024,,CTR_016,,,Cobro de Pack 5x5,6000,CLP,
20241124-010,2024-11-24,11,2024,,,,INS_016,Cobro de Pack 5x6,-6000,CLP,
20241124-011,2024-11-24,11,2024,,CTR_001,,,Cobro de McAfee,5990,CLP,
20241124-012,2024-11-24,11,2024,,,,INS_014,Cobro de McAfee,-5990,CLP,
20241124-013,2024-11-24,11,2024,,CTR_001,,,Cobro de Office 364,6990,CLP,
20241124-014,2024-11-24,11,2024,,,,INS_015,Cobro de Office 365,-6990,CLP,
20241124-015,2024-11-24,11,2024,,CTR_001,,,Cobro de Cuota PC,53533,CLP,
20241124-016,2024-11-24,11,2024,,,,INS_026,Cobro de Cuota PC,-53533,CLP,
20241124-017,2024-11-24,11,2024,,CTR_001,,,Cobro de Chaqueta Padre,26664,CLP,
20241124-018,2024-11-24,11,2024,,,,INS_033,Cobro de Chaqueta Padre,-26664,CLP,
20241124-019,2024-11-24,11,2024,,CTR_001,,,Cobro de Entradas a Shakira,21590,CLP,
20241124-020,2024-11-24,11,2024,,,,INS_025,Cobro de Entradas a Shakira,-21590,CLP,
20241124-021,2024-11-24,11,2024,,CTR_001,,,Cobro de Cuota Impresora,26397,CLP,
20241124-022,2024-11-24,11,2024,,,,INS_034,Cobro de Cuota Impresora,-26397,CLP,
20241124-023,2024-11-24,11,2024,,CTR_001,,,Cobro de Netflix,8800,CLP,
20241124-024,2024-11-24,11,2024,,,,INS_016,Cobro de Netflix,-8800,CLP,
20241124-025,2024-11-24,11,2024,,CTR_005,,,Cobro de Netflix,3800,CLP,
20241124-026,2024-11-24,11,2024,,,,INS_016,Cobro de Netflix,-3800,CLP,
20241124-027,2024-11-24,11,2024,CTA_004,,,,Pago de deuda,18000,CLP,
20241124-028,2024-11-24,11,2024,,CTR_016,,,Pago de deuda,-18000,CLP,
20241124-029,2024-11-24,11,2024,,,CAT_026,,Ingresos por Suscripciones McAfee,-11980,CLP,
20241124-030,2024-11-24,11,2024,,,,INS_014,Ingresos por Suscripciones McAfee,11980,CLP,
20241127-005,2024-11-27,11,2024,,,CAT_026,,Ingresos por Sucripciones Pack Streaming y Varios,-26350,CLP,
20241127-006,2024-11-27,11,2024,,,,INS_016,Ingresos por Sucripciones Pack Streaming y Varios,26350,CLP,
20241129-001,2024-11-29,11,2024,CTA_004,,,,Pago de Rappi USD,-76823,CLP,
20241129-002,2024-11-29,11,2024,,,,INS_006,Pago de Rappi USD,76823,CLP,
20241128-001,2024-11-28,11,2024,CTA_004,,,,Pago de Rappi Card,-294935,CLP,
20241128-002,2024-11-28,11,2024,,,,INS_005,Pago de Rappi Card,294935,CLP,
20241129-003,2024-11-29,11,2024,,CTR_001,,,Compra de Corchon Inflable,39990,CLP,
20241129-004,2024-11-29,11,2024,,,,INS_005,Compra de Corchon Inflable,-39990,CLP,
20241129-005,2024-11-29,11,2024,,CTR_001,,,Compra de teclado para Diego,82382,CLP,
20241129-006,2024-11-29,11,2024,,,,INS_005,Compra de teclado para Diego,-82382,CLP,
20241130-001,2024-11-30,11,2024,,,,INS_005,Pago de Netflix,-11790,CLP,
20241130-002,2024-11-30,11,2024,,,,INS_016,Pago de Netflix,11790,CLP,
20241130-003,2024-11-30,11,2024,,CTR_001,,,Compra de mercaderia Santa Isabel Limache,46319,CLP,
20241130-004,2024-11-30,11,2024,,,,INS_005,Compra de mercaderia Santa Isabel Limache,-46319,CLP,
20241130-005,2024-11-30,11,2024,,,CAT_002,,Compra de juguetes a Luna,6490,CLP,
20241130-006,2024-11-30,11,2024,,,,INS_005,Compra de juguetes a Luna,-6490,CLP,
20241201-001,2024-12-01,12,2024,,CTR_001,,,Compra de Regalo Lorena,19990,CLP,
20241201-002,2024-12-01,12,2024,,,,INS_005,Compra de Regalo Lorena,-19990,CLP,
20241201-003,2024-12-01,12,2024,,CTR_001,,,Compra de Juego Diego,8725,CLP,
20241201-004,2024-12-01,12,2024,,,,INS_005,Compra de Juego Diego,-8725,CLP,
20241128-003,2024-11-28,11,2024,CTA_004,,,,Pago de deuda de Ignacia,4975,CLP,
20241128-004,2024-11-28,11,2024,,CTR_022,,,Pago de deuda de Ignacia,-4975,CLP,
20241128-005,2024-11-28,11,2024,CTA_003,,,,Traspaso de Fondos,-26000,CLP,
20241128-006,2024-11-28,11,2024,CTA_004,,,,Traspaso de Fondos,26000,CLP,
20241125-029,2024-11-25,11,2024,CTA_003,,,,Pago cuota de Impresora,26000,CLP,
20241125-030,2024-11-25,11,2024,,CTR_001,,,Pago cuota de Impresora,-26000,CLP,
20241129-007,2024-11-29,11,2024,CTA_004,,,,Pago de Chat GPT,4980,CLP,
20241129-008,2024-11-29,11,2024,,CTR_013,,,Pago de Chat GPT,-4980,CLP,
20241129-009,2024-11-29,11,2024,CTA_004,,,,Pago de deuda,150000,CLP,
20241129-010,2024-11-29,11,2024,,CTR_025,,,Pago de deuda,-150000,CLP,
20241202-001,2024-12-02,12,2024,CTA_004,,,,Pago de ChatGPT,4975,CLP,
20241202-002,2024-12-02,12,2024,,CTR_017,,,Pago de ChatGPT,-4975,CLP,
20241202-003,2024-12-02,12,2024,CTA_004,,,,Pago de deuda empresa,50000,CLP,
20241202-004,2024-12-02,12,2024,,CTR_025,,,Pago de deuda empresa,-50000,CLP,
20241202-005,2024-12-02,12,2024,CTA_001,,,,Traspaso de Fondos,41000,CLP,
20241202-006,2024-12-02,12,2024,CTA_004,,,,Traspaso de Fondos,-41000,CLP,
20241202-007,2024-12-02,12,2024,CTA_004,,,,Pago de deuda,12000,CLP,
20241202-008,2024-12-02,12,2024,,CTR_003,,,Pago de deuda,-12000,CLP,
20241202-009,2024-12-02,12,2024,,,CAT_004,,Compra de perfume de padre,23990,CLP,
20241202-010,2024-12-02,12,2024,,,,INS_005,Compra de perfume de padre,-23990,CLP,
20241130-007,2024-11-30,11,2024,CTA_001,,,,Adelanto de pago TC Banco de Chile,-42000,CLP,
20241130-008,2024-11-30,11,2024,,,,INS_002,Adelanto de pago TC Banco de Chile,42000,CLP,
20241127-007,2024-11-27,11,2024,,,CAT_019,,Pago de comisión mensual por mantención,4585,CLP,
20241127-008,2024-11-27,11,2024,,,,INS_002,Pago de comisión mensual por mantención,-4585,CLP,
20241202-011,2024-12-02,12,2024,,,CAT_026,,Diferencia por venta,-2,CLP,
20241202-012,2024-12-02,12,2024,,,,INS_033,Diferencia por venta,2,CLP,
20241130-009,2024-11-30,11,2024,,,,INS_002,Compra de televisión Alexis en 12 cuotas,-479990,CLP,
20241130-010,2024-11-30,11,2024,,,,INS_018,Compra de televisión Alexis en 12 cuotas,479990,CLP,
20241130-011,2024-11-30,11,2024,,,CAT_026,,Regalo de money,-5000,CLP,
20241130-012,2024-11-30,11,2024,CTA_014,,,,Regalo de money,5000,CLP,
20241202-013,2024-12-02,12,2024,CTA_004,,,,Pago de deuda de Lorena,230000,CLP,
20241202-014,2024-12-02,12,2024,,CTR_001,,,Pago de deuda de Lorena,-230000,CLP,
20241202-015,2024-12-02,12,2024,CTA_001,,,,Traspaso de Fondos,240826,CLP,
20241202-016,2024-12-02,12,2024,CTA_004,,,,Traspaso de Fondos,-240826,CLP,
20241202-017,2024-12-02,12,2024,,,CAT_002,,Pago de 6-12 Cuota Monitor,29650,CLP,
20241202-018,2024-12-02,12,2024,CTA_004,,,,Pago de 6-12 Cuota Monitor,-29650,CLP,
20241205-001,2024-12-05,12,2024,CTA_004,,,,Dinero para compra,3000,CLP,
20241205-002,2024-12-05,12,2024,,CTR_001,,,Dinero para compra,-3000,CLP,
20241205-003,2024-12-05,12,2024,CTA_004,,,,Compra de pan,-2200,CLP,
20241205-004,2024-12-05,12,2024,,CTR_001,,,Compra de pan,2200,CLP,
20241206-001,2024-12-06,12,2024,CTA_004,,,,Pago de deuda,35000,CLP,
20241206-002,2024-12-06,12,2024,,CTR_025,,,Pago de deuda,-35000,CLP,
20241206-003,2024-12-06,12,2024,CTA_004,,,,Pago de TC Rappi Card,-35000,CLP,
20241206-004,2024-12-06,12,2024,,,,INS_005,Pago de TC Rappi Card,35000,CLP,
20241202-019,2024-12-02,12,2024,CTA_001,,,,Pago de Banco de Chile TC,-240826,CLP,
20241202-020,2024-12-02,12,2024,,,,INS_002,Pago de Banco de Chile TC,240826,CLP,
20241209-001,2024-12-09,12,2024,,CTR_001,,,Compra de cable HDMI Alexis,11390,CLP,
20241209-002,2024-12-09,12,2024,,,,INS_002,Compra de cable HDMI Alexis,-11390,CLP,
20241209-003,2024-12-09,12,2024,,CTR_001,,,Compra de alargadores,23504,CLP,
20241209-004,2024-12-09,12,2024,,,,INS_002,Compra de alargadores,-23504,CLP,
20241202-021,2024-12-02,12,2024,,CTR_001,,,Compra de Chalas Padre,39990,CLP,
20241202-022,2024-12-02,12,2024,,,,INS_005,Compra de Chalas Padre,-39990,CLP,
20241202-023,2024-12-02,12,2024,,CTR_001,,,Pago de plan Entel Alexis,8992,CLP,
20241202-024,2024-12-02,12,2024,,,,INS_005,Pago de plan Entel Alexis,-8992,CLP,
20241202-025,2024-12-02,12,2024,,,,INS_005,Pago de Amazon Prime,-5790,CLP,
20241202-026,2024-12-02,12,2024,,,,INS_016,Pago de Amazon Prime,5790,CLP,
20241202-027,2024-12-02,12,2024,,,CAT_002,,Compra de Soporte TV,36990,CLP,
20241202-028,2024-12-02,12,2024,,,,INS_005,Compra de Soporte TV,-36990,CLP,
20241203-001,2024-12-03,12,2024,,,,INS_005,Renovación Suscripción Mcafee,-49290,CLP,
20241203-002,2024-12-03,12,2024,,,,INS_014,Renovación Suscripción Mcafee,49290,CLP,
20241204-001,2024-12-04,12,2024,,,CAT_003,,Compra de Cuchifli Universidad,2000,CLP,
20241204-002,2024-12-04,12,2024,,,,INS_005,Compra de Cuchifli Universidad,-2000,CLP,
20241204-003,2024-12-04,12,2024,,,CAT_003,,Compra de completo,1400,CLP,
20241204-004,2024-12-04,12,2024,,,,INS_005,Compra de completo,-1400,CLP,
20241205-005,2024-12-05,12,2024,,CTR_001,,,Compra de Regalo Abuelita Nelly de Padre,6100,CLP,
20241205-006,2024-12-05,12,2024,,,,INS_005,Compra de Regalo Abuelita Nelly de Padre,-6100,CLP,
20241205-007,2024-12-05,12,2024,,CTR_025,,,Compra de Maiz Curuagua,5640,CLP,
20241205-008,2024-12-05,12,2024,,,,INS_005,Compra de Maiz Curuagua,-5640,CLP,
20241205-009,2024-12-05,12,2024,,CTR_025,,,Compra de mercaderia en el Tostadito,58410,CLP,
20241205-010,2024-12-05,12,2024,,,,INS_005,Compra de mercaderia en el Tostadito,-58410,CLP,
20241206-005,2024-12-06,12,2024,,,,INS_005,Pago de Spotify,-7050,CLP,
20241206-006,2024-12-06,12,2024,,,,INS_016,Pago de Spotify,7050,CLP,
20241207-001,2024-12-07,12,2024,,,CAT_003,,Compra de pan dulce,1300,CLP,
20241207-002,2024-12-07,12,2024,,,,INS_005,Compra de pan dulce,-1300,CLP,
20241208-001,2024-12-08,12,2024,,,CAT_004,,Compra de pan Marcos,1795,CLP,
20241208-002,2024-12-08,12,2024,,,,INS_005,Compra de pan Marcos,-1795,CLP,
20241205-011,2024-12-05,12,2024,CTA_002,,,,Traspaso de Fondos,10000,CLP,
20241205-012,2024-12-05,12,2024,CTA_014,,,,Traspaso de Fondos,-10000,CLP,
20241201-005,2024-12-01,12,2024,,,CAT_026,,Carga de Junaeb,-45000,CLP,
20241201-006,2024-12-01,12,2024,CTA_010,,,,Carga de Junaeb,45000,CLP,
20241205-013,2024-12-05,12,2024,CTA_010,,,,Compra de mercadería Santa Isabel,-36613,CLP,
20241205-014,2024-12-05,12,2024,,CTR_001,,,Compra de mercadería Santa Isabel,36613,CLP,
20241210-001,2024-12-10,12,2024,,,CAT_002,,Compra de articulos varios electricos,4203,CLP,
20241210-002,2024-12-10,12,2024,,,,INS_005,Compra de articulos varios electricos,-4203,CLP,
20241210-003,2024-12-10,12,2024,,,CAT_002,,Pago diferencia mercadería Abue,3040,CLP,
20241210-004,2024-12-10,12,2024,,,,INS_005,Pago diferencia mercadería Abue,-3040,CLP,
20241210-005,2024-12-10,12,2024,,,CAT_026,,Dinero dado por Abuelita,-10000,CLP,
20241210-006,2024-12-10,12,2024,CTA_014,,,,Dinero dado por Abuelita,10000,CLP,
20241211-001,2024-12-11,12,2024,,,,INS_005,Pago de Max,-9990,CLP,
20241211-002,2024-12-11,12,2024,,,,INS_016,Pago de Max,9990,CLP,
20241211-003,2024-12-11,12,2024,CTA_002,,,,Compra de peliculas y series,-10000,CLP,
20241211-004,2024-12-11,12,2024,,CTR_001,,,Compra de peliculas y series,10000,CLP,
20241225-001,2024-12-25,12,2024,,,CAT_026,,Dinero dado por abuelita y apuesta de madre,-30000,CLP,
20241225-002,2024-12-25,12,2024,CTA_014,,,,Dinero dado por abuelita y apuesta de madre,30000,CLP,
20241228-001,2024-12-28,12,2024,CTA_004,,,,Traspaso de Fondos,30000,CLP,
20241228-002,2024-12-28,12,2024,CTA_014,,,,Traspaso de Fondos,-30000,CLP,
20241216-001,2024-12-16,12,2024,CTA_004,,,,Pago de deuda,20000,CLP,
20241216-002,2024-12-16,12,2024,,CTR_025,,,Pago de deuda,-20000,CLP,
20241216-003,2024-12-16,12,2024,CTA_004,,,,Pago de deuda,7000,CLP,
20241216-004,2024-12-16,12,2024,,CTR_025,,,Pago de deuda,-7000,CLP,
20241216-005,2024-12-16,12,2024,CTA_004,,,,Dinero de nose que,-27000,CLP,
20241216-006,2024-12-16,12,2024,,CTR_001,,,Dinero de nose que,27000,CLP,
20241216-007,2024-12-16,12,2024,CTA_004,,,,Retiro de dinero de Lorena en Fintual,133625,CLP,
20241216-008,2024-12-16,12,2024,,,,INS_012,Retiro de dinero de Lorena en Fintual,-133625,CLP,
20241216-009,2024-12-16,12,2024,CTA_004,,,,Dinero para compra de pan,5000,CLP,
20241216-010,2024-12-16,12,2024,,CTR_001,,,Dinero para compra de pan,-5000,CLP,
20241217-001,2024-12-17,12,2024,CTA_004,,,,Compra de Pan,-4008,CLP,
20241217-002,2024-12-17,12,2024,,CTR_001,,,Compra de Pan,4008,CLP,
20241219-001,2024-12-19,12,2024,CTA_004,,,,Dinero para compra de silla,86000,CLP,
20241219-002,2024-12-19,12,2024,,CTR_001,,,Dinero para compra de silla,-86000,CLP,
20241219-003,2024-12-19,12,2024,CTA_004,,,,Abono a deuda Rappi Card,-100000,CLP,
20241219-004,2024-12-19,12,2024,,,,INS_005,Abono a deuda Rappi Card,100000,CLP,
20241220-001,2024-12-20,12,2024,CTA_004,,,,Abono a deuda,100000,CLP,
20241220-002,2024-12-20,12,2024,,CTR_001,,,Abono a deuda,-100000,CLP,
20241220-003,2024-12-20,12,2024,CTA_004,,,,Dinero de nose que,40000,CLP,
20241220-004,2024-12-20,12,2024,,CTR_001,,,Dinero de nose que,-40000,CLP,
20241223-001,2024-12-23,12,2024,CTA_004,,,,Compra de bebidas,-30240,CLP,
20241223-002,2024-12-23,12,2024,,CTR_025,,,Compra de bebidas,30240,CLP,
20241230-001,2024-12-30,12,2024,CTA_004,,,,Compra de pelis,-10000,CLP,
20241230-002,2024-12-30,12,2024,,CTR_001,,,Compra de pelis,10000,CLP,
20241230-003,2024-12-30,12,2024,CTA_004,,,,Compra de peliculas,-4990,CLP,
20241230-004,2024-12-30,12,2024,,CTR_001,,,Compra de peliculas,4990,CLP,
20241230-005,2024-12-30,12,2024,CTA_014,,,,Pago de peliculas,15000,CLP,
